# BJD-2454833, Flux, Error
2.599074095637472055e+03 1.000309463614193595e+00 1.003514998511492024e-04
2.599094527096240199e+03 1.000074855169308830e+00 1.003514998511492024e-04
2.599114958655016380e+03 1.000725362715310318e+00 1.003514998511492024e-04
2.599135390313560492e+03 1.000303264464681874e+00 1.003514998511492024e-04
2.599155821771979390e+03 1.000230845922826406e+00 1.003514998511492024e-04
2.599176253330173495e+03 1.001176032321705822e+00 1.003514998511492024e-04
2.599196684988368361e+03 1.000054007324884919e+00 1.003514998511492024e-04
2.599217116446438013e+03 1.000538562093802319e+00 1.003514998511492024e-04
2.599237548004282871e+03 1.000722319102234525e+00 1.003514998511492024e-04
2.599257979662012076e+03 1.000328441538120838e+00 1.003514998511492024e-04
2.599278411219616828e+03 1.000335265146701014e+00 1.003514998511492024e-04
2.599298842777112441e+03 1.000119429581821651e+00 1.003514998511492024e-04
2.599319274334491638e+03 1.000489061803796265e+00 1.003514998511492024e-04
2.599339705891747144e+03 1.000615254234846985e+00 1.003514998511492024e-04
2.599360137448893511e+03 1.000238684210948081e+00 1.003514998511492024e-04
2.599380569005807047e+03 1.000672054011109813e+00 1.003514998511492024e-04
2.599401000562713307e+03 1.000251187047957790e+00 1.003514998511492024e-04
2.599421432219394774e+03 1.000370637026657405e+00 1.003514998511492024e-04
2.599441863675958302e+03 1.000789197665759023e+00 1.003514998511492024e-04
2.599462295232398901e+03 1.000462767274727272e+00 1.003514998511492024e-04
2.599482726888731122e+03 1.000564773720685752e+00 1.003514998511492024e-04
2.599503158344945405e+03 1.000316064403008243e+00 1.003514998511492024e-04
2.599523589901036758e+03 1.000588663673527723e+00 1.003514998511492024e-04
2.599544021556903317e+03 1.000670686443478230e+00 1.003514998511492024e-04
2.599564453012768354e+03 1.000710941551691491e+00 1.003514998511492024e-04
2.599584884568394045e+03 1.000805813895981222e+00 1.003514998511492024e-04
2.599605316224027774e+03 1.000164533096317365e+00 1.003514998511492024e-04
2.599625747679427150e+03 1.000675912346549623e+00 1.003514998511492024e-04
2.599646179334704357e+03 1.000213908850724476e+00 1.003514998511492024e-04
2.599666610889871663e+03 1.000281452245615599e+00 1.003514998511492024e-04
2.599687042444915278e+03 1.000793196701251775e+00 1.003514998511492024e-04
2.599707473999849753e+03 1.000330522956135004e+00 1.003514998511492024e-04
2.599727905554667814e+03 1.000258507812998188e+00 1.003514998511492024e-04
2.599748337109369459e+03 1.000471607295167153e+00 1.003514998511492024e-04
2.599768768663947412e+03 1.000100467014181316e+00 1.003514998511492024e-04
2.599789200218299811e+03 1.000722471202974306e+00 1.003514998511492024e-04
2.599809631672651449e+03 1.000849582675390703e+00 1.003514998511492024e-04
2.599830063326880918e+03 1.001572412264829737e+00 1.003514998511492024e-04
2.599850494880884071e+03 1.000500390563774600e+00 1.003514998511492024e-04
2.599870926334886462e+03 1.000310890274833886e+00 1.003514998511492024e-04
2.599891357988650270e+03 1.000702256821630609e+00 1.003514998511492024e-04
2.599911789542304177e+03 1.000506940922721189e+00 1.003514998511492024e-04
2.599932220995840908e+03 1.000447449109375553e+00 1.003514998511492024e-04
2.599952652649255469e+03 1.000452821965313710e+00 1.003514998511492024e-04
2.599973084202676546e+03 1.000222520783558222e+00 1.003514998511492024e-04
2.599993515655864030e+03 1.000902246862390266e+00 1.003514998511492024e-04
2.600013947308929346e+03 1.000863803776141703e+00 1.003514998511492024e-04
2.600034378861884761e+03 1.000822980495640557e+00 1.003514998511492024e-04
2.600054810514717246e+03 1.000594700017393812e+00 1.003514998511492024e-04
2.600075241967439069e+03 1.000651525518110319e+00 1.003514998511492024e-04
2.600095673519928823e+03 1.000126094788480691e+00 1.003514998511492024e-04
2.600116105172412063e+03 1.000552831436789969e+00 1.003514998511492024e-04
2.600136536624784640e+03 1.000623004865800469e+00 1.003514998511492024e-04
2.600156968177041563e+03 1.000967449465366865e+00 1.003514998511492024e-04
2.600177399829175556e+03 1.000053580867418912e+00 1.003514998511492024e-04
2.600197831281082472e+03 6.201675898081098204e-01 1.003514998511492024e-04
2.600218262832990149e+03 1.000577545695692239e+00 1.003514998511492024e-04
2.600238694484774896e+03 1.000744839756344096e+00 1.003514998511492024e-04
2.600259126036333328e+03 1.000869148696708733e+00 1.003514998511492024e-04
2.600279557487890997e+03 1.001239507094345171e+00 1.003514998511492024e-04
2.600299989139326499e+03 1.000320238856232669e+00 1.003514998511492024e-04
2.600320420690535684e+03 1.000881219168753722e+00 1.003514998511492024e-04
2.600340852141744108e+03 1.000492772866708568e+00 1.003514998511492024e-04
2.600361283792830363e+03 1.000877461960330228e+00 1.003514998511492024e-04
2.600381715343690303e+03 1.000790514034776812e+00 1.003514998511492024e-04
2.600402146994551003e+03 1.000838736532334350e+00 1.003514998511492024e-04
2.600422578445286490e+03 1.001099522774069994e+00 1.003514998511492024e-04
2.600443009995797183e+03 1.001196784058654643e+00 1.003514998511492024e-04
2.600463441546307877e+03 1.000684912175253460e+00 1.003514998511492024e-04
2.600483873096578463e+03 1.001016956845746320e+00 1.003514998511492024e-04
2.600504304646856326e+03 1.000932284504608694e+00 1.003514998511492024e-04
2.600524736197017774e+03 1.001639276963752545e+00 1.003514998511492024e-04
2.600545167746939114e+03 1.000831384587422379e+00 1.003514998511492024e-04
2.600565599196866970e+03 1.001095930181949090e+00 1.003514998511492024e-04
2.600586030846679932e+03 1.000694426785708302e+00 1.003514998511492024e-04
2.600606462396368443e+03 1.001418889317617467e+00 1.003514998511492024e-04
2.600626893945831398e+03 1.001709218092906584e+00 1.003514998511492024e-04
2.600647325495294353e+03 1.001574190996476377e+00 1.003514998511492024e-04
2.600667757044633618e+03 1.001243428291556770e+00 1.003514998511492024e-04
2.600688188593863742e+03 1.001291598678409001e+00 1.003514998511492024e-04
2.600708620142977452e+03 1.001621008651218281e+00 1.003514998511492024e-04
2.600729051691967470e+03 1.001971628593471664e+00 1.003514998511492024e-04
2.600749483340849110e+03 1.001315683886967234e+00 1.003514998511492024e-04
2.600769914889613574e+03 1.001740118175552752e+00 1.003514998511492024e-04
2.600790346338253585e+03 1.001478390710860866e+00 1.003514998511492024e-04
2.600810777986785979e+03 1.001588301078861765e+00 1.003514998511492024e-04
2.600831209535201197e+03 1.001342765737833984e+00 1.003514998511492024e-04
2.600851640983491961e+03 1.001047690789327760e+00 1.003514998511492024e-04
2.600872072631675110e+03 1.001162100445596392e+00 1.003514998511492024e-04
2.600892504179857497e+03 1.001438362349792888e+00 1.003514998511492024e-04
2.600912935627799015e+03 1.001433932182171027e+00 1.003514998511492024e-04
2.600933367275749333e+03 1.001224847055644407e+00 1.003514998511492024e-04
2.600953798823466059e+03 1.001425546274627321e+00 1.003514998511492024e-04
2.600974230271174747e+03 1.000858771333325015e+00 1.003514998511492024e-04
2.600994661918659403e+03 1.001502630702942431e+00 1.003514998511492024e-04
2.601015093466143298e+03 1.000553241366535007e+00 1.003514998511492024e-04
2.601035524913502741e+03 1.000638750188626247e+00 1.003514998511492024e-04
2.601055956560638151e+03 1.001004073019159835e+00 1.003514998511492024e-04
2.601076388107772800e+03 1.000769938736866482e+00 1.003514998511492024e-04
2.601096819754784519e+03 1.001081674678594213e+00 1.003514998511492024e-04
2.601117251201685576e+03 1.000709773716395024e+00 1.003514998511492024e-04
2.601137682748463703e+03 1.000983356119347745e+00 1.003514998511492024e-04
2.601158114395249868e+03 1.001050603550920126e+00 1.003514998511492024e-04
2.601178545941802440e+03 1.001238369124647587e+00 1.003514998511492024e-04
2.601198977388354251e+03 1.000980863226697215e+00 1.003514998511492024e-04
2.601219408934666717e+03 1.001499040110826355e+00 1.003514998511492024e-04
2.601239840580987220e+03 1.001636558229324736e+00 1.003514998511492024e-04
2.601260272027066094e+03 1.001382533685613030e+00 1.003514998511492024e-04
2.601280703673153766e+03 1.001837295236544412e+00 1.003514998511492024e-04
2.601301135119123501e+03 1.001401944363455643e+00 1.003514998511492024e-04
2.601321566664977581e+03 1.001491581938255493e+00 1.003514998511492024e-04
2.601341998310708732e+03 1.001654104744318374e+00 1.003514998511492024e-04
2.601362429756329220e+03 1.001440606548921419e+00 1.003514998511492024e-04
2.601382861301943194e+03 1.001453574651021361e+00 1.003514998511492024e-04
2.601403292947332375e+03 1.001130529414471670e+00 1.003514998511492024e-04
2.601423724392720032e+03 1.001957176820382989e+00 1.003514998511492024e-04
2.601444156037869107e+03 1.001325654393709907e+00 1.003514998511492024e-04
2.601464587583024695e+03 1.001393825339647714e+00 1.003514998511492024e-04
2.601485019028063107e+03 1.001570423750404171e+00 1.003514998511492024e-04
2.601505450672979350e+03 1.001503140135495906e+00 1.003514998511492024e-04
2.601525882217785693e+03 1.001262972332776835e+00 1.003514998511492024e-04
2.601546313662591274e+03 1.001683295226970527e+00 1.003514998511492024e-04
2.601566745307158271e+03 1.001648225246313695e+00 1.003514998511492024e-04
2.601587176851731783e+03 1.001380884607254051e+00 1.003514998511492024e-04
2.601607608396072465e+03 1.000665048741136154e+00 1.003514998511492024e-04
2.601628039940405870e+03 1.001112848694710289e+00 1.003514998511492024e-04
2.601648471484630136e+03 1.001616295135940859e+00 1.003514998511492024e-04
2.601668903028737986e+03 1.001240435494126668e+00 1.003514998511492024e-04
2.601689334572838561e+03 1.001608260554887275e+00 1.003514998511492024e-04
2.601709766116713581e+03 1.001448349346727218e+00 1.003514998511492024e-04
2.601730197660588601e+03 1.001444471245151568e+00 1.003514998511492024e-04
2.601750629304224276e+03 1.001285539189621376e+00 1.003514998511492024e-04
2.601771060747865704e+03 1.002092594408711568e+00 1.003514998511492024e-04
2.601791492391392239e+03 1.001376962112584534e+00 1.003514998511492024e-04
2.601811923934910737e+03 1.001459497424998180e+00 1.003514998511492024e-04
2.601832355378202919e+03 1.003960604014975555e+00 1.003514998511492024e-04
2.601852787021496624e+03 1.001429243764892840e+00 1.003514998511492024e-04
2.601873218564549461e+03 1.001455282250927281e+00 1.003514998511492024e-04
2.601893650007608812e+03 1.001366327920567345e+00 1.003514998511492024e-04
2.601914081650553271e+03 1.001166133927967827e+00 1.003514998511492024e-04
2.601934513193489693e+03 1.001411959015780173e+00 1.003514998511492024e-04
2.601954944636199798e+03 1.001305808448950563e+00 1.003514998511492024e-04
2.601975376278911426e+03 1.002234460993463472e+00 1.003514998511492024e-04
2.601995807821382186e+03 1.001421476006251199e+00 1.003514998511492024e-04
2.602016239263859461e+03 1.001185547617325033e+00 1.003514998511492024e-04
2.602036670906221843e+03 1.001664264102369195e+00 1.003514998511492024e-04
2.602057102348575427e+03 1.001941337523385211e+00 1.003514998511492024e-04
2.602077533890704217e+03 1.001328960561021386e+00 1.003514998511492024e-04
2.602097965532833769e+03 1.001934416591722332e+00 1.003514998511492024e-04
2.602118397074838867e+03 1.001389287806443207e+00 1.003514998511492024e-04
2.602138828616734827e+03 1.001241009356241163e+00 1.003514998511492024e-04
2.602159260158514371e+03 8.379889516708757258e-01 1.003514998511492024e-04
2.602179691700286639e+03 1.001301787962216361e+00 1.003514998511492024e-04
2.602200123241949768e+03 1.001106886616827785e+00 1.003514998511492024e-04
2.602220554783496482e+03 1.001536278041887496e+00 1.003514998511492024e-04
2.602240986324919504e+03 1.001522719278171492e+00 1.003514998511492024e-04
2.602261417966234148e+03 1.001225009213530859e+00 1.003514998511492024e-04
2.602281849407547270e+03 1.001897797445403526e+00 1.003514998511492024e-04
2.602302280948621046e+03 1.002247088991258250e+00 1.003514998511492024e-04
2.602322712589702860e+03 1.001003622157772721e+00 1.003514998511492024e-04
2.602343144030783151e+03 1.001094029277559860e+00 1.003514998511492024e-04
2.602363575571624096e+03 1.001512328477738967e+00 1.003514998511492024e-04
2.602384007212473080e+03 1.001664573972002259e+00 1.003514998511492024e-04
2.602404438653204124e+03 1.001879963386227201e+00 1.003514998511492024e-04
2.602424870193812239e+03 1.002075604156480670e+00 1.003514998511492024e-04
2.602445301834311977e+03 1.001385609307095637e+00 1.003514998511492024e-04
2.602465733274810191e+03 1.001807392060303004e+00 1.003514998511492024e-04
2.602486164915186237e+03 1.001058557960782469e+00 1.003514998511492024e-04
2.602506596455452382e+03 1.001403686403390170e+00 1.003514998511492024e-04
2.602527027895601350e+03 1.001753267454692287e+00 1.003514998511492024e-04
2.602547459535744565e+03 1.002283208389985525e+00 1.003514998511492024e-04
2.602567891075661464e+03 1.002088047680102845e+00 1.003514998511492024e-04
2.602588322615571087e+03 1.001949352026962448e+00 1.003514998511492024e-04
2.602608754155487986e+03 1.001571451517934364e+00 1.003514998511492024e-04
2.602629185695172055e+03 1.002073946019030881e+00 1.003514998511492024e-04
2.602649617234856123e+03 1.001761040962081406e+00 1.003514998511492024e-04
2.602670048774416500e+03 1.002626218427808524e+00 1.003514998511492024e-04
2.602690480313984153e+03 1.001797675768115514e+00 1.003514998511492024e-04
2.602710911853311700e+03 1.001400096829668573e+00 1.003514998511492024e-04
2.602731343392646522e+03 1.002236726908718234e+00 1.003514998511492024e-04
2.602751774931864929e+03 1.002051665923118451e+00 1.003514998511492024e-04
2.602772206571076822e+03 1.002351691342018292e+00 1.003514998511492024e-04
2.602792638010061637e+03 1.001832335923394490e+00 1.003514998511492024e-04
2.602813069549047214e+03 1.001979193304620264e+00 1.003514998511492024e-04
2.602833501188026275e+03 1.002074404951993403e+00 1.003514998511492024e-04
2.602853932626778260e+03 1.001835557206977922e+00 1.003514998511492024e-04
2.602874364165531006e+03 1.001870347482469725e+00 1.003514998511492024e-04
2.602894795804160822e+03 1.001863503409666345e+00 1.003514998511492024e-04
2.602915227242796391e+03 1.002161282152102206e+00 1.003514998511492024e-04
2.602935658781199891e+03 1.002061051287290727e+00 1.003514998511492024e-04
2.602956090419596876e+03 1.001999175836881584e+00 1.003514998511492024e-04
2.602976521857999614e+03 1.002336824145682703e+00 1.003514998511492024e-04
2.602996953396170284e+03 1.002359825037572039e+00 1.003514998511492024e-04
2.603017385034334438e+03 1.002726409569839383e+00 1.003514998511492024e-04
2.603037816472387931e+03 1.001824667336430164e+00 1.003514998511492024e-04
2.603058248010442185e+03 1.001865553914590867e+00 1.003514998511492024e-04
2.603078679648257094e+03 1.001802350768945304e+00 1.003514998511492024e-04
2.603099111186078517e+03 1.001909331751742016e+00 1.003514998511492024e-04
2.603119542723899940e+03 1.001976323964177684e+00 1.003514998511492024e-04
2.603139974261481257e+03 1.002590769175806473e+00 1.003514998511492024e-04
2.603160405799069849e+03 1.001940479813286711e+00 1.003514998511492024e-04
2.603180837336658442e+03 1.002272843410848768e+00 1.003514998511492024e-04
2.603201268874006928e+03 1.001765392983198888e+00 1.003514998511492024e-04
2.603221700411362690e+03 1.001954125669670459e+00 1.003514998511492024e-04
2.603242132048719213e+03 1.001475844922155023e+00 1.003514998511492024e-04
2.603262563485834107e+03 1.002576067712625862e+00 1.003514998511492024e-04
2.603282995022957039e+03 1.002038628656429564e+00 1.003514998511492024e-04
2.603303426660080731e+03 1.002042113353734054e+00 1.003514998511492024e-04
2.603323858096962795e+03 1.001524298420506165e+00 1.003514998511492024e-04
2.603344289633852895e+03 1.001877304070135644e+00 1.003514998511492024e-04
2.603364721270743757e+03 1.002241639520784489e+00 1.003514998511492024e-04
2.603385152707392990e+03 1.001353500974476063e+00 1.003514998511492024e-04
2.603405584244050260e+03 1.002233669200475186e+00 1.003514998511492024e-04
2.603426015780707530e+03 1.002453198687329294e+00 1.003514998511492024e-04
2.603446447317124694e+03 1.001739320029456204e+00 1.003514998511492024e-04
2.603466878953549895e+03 1.002399240755512455e+00 1.003514998511492024e-04
2.603487310389973572e+03 1.002174351651881512e+00 1.003514998511492024e-04
2.603507741926157905e+03 1.002066857315641268e+00 1.003514998511492024e-04
2.603528173562350275e+03 1.002515601933480882e+00 1.003514998511492024e-04
2.603548604998541123e+03 1.002007317453513568e+00 1.003514998511492024e-04
2.603569036534609040e+03 1.002001146091623829e+00 1.003514998511492024e-04
2.603589468170568580e+03 1.001901203175077804e+00 1.003514998511492024e-04
2.603609899706410943e+03 1.001995161116442601e+00 1.003514998511492024e-04
2.603630331142361683e+03 1.001765430240112664e+00 1.003514998511492024e-04
2.603650762778088392e+03 1.002216468030671992e+00 1.003514998511492024e-04
2.603671194313690648e+03 1.002116706752420816e+00 1.003514998511492024e-04
2.603691625749415834e+03 1.001992547314311199e+00 1.003514998511492024e-04
2.603712057384909713e+03 1.001939478595485378e+00 1.003514998511492024e-04
2.603732488920402830e+03 1.002104219043039368e+00 1.003514998511492024e-04
2.603752920455772255e+03 1.001564938937010263e+00 1.003514998511492024e-04
2.603773351991148957e+03 1.002370787887902681e+00 1.003514998511492024e-04
2.603793783526401967e+03 1.002424155803860906e+00 1.003514998511492024e-04
2.603814215161546599e+03 1.002828983848462086e+00 1.003514998511492024e-04
2.603834646596689709e+03 1.002673948393074665e+00 1.003514998511492024e-04
2.603855078131717164e+03 1.002435078616028985e+00 1.003514998511492024e-04
2.603875509766621690e+03 1.002264373528094721e+00 1.003514998511492024e-04
2.603895941201531969e+03 1.001936310514341955e+00 1.003514998511492024e-04
2.603916372736435733e+03 1.002396191229017353e+00 1.003514998511492024e-04
2.603936804371114704e+03 1.002562020490467276e+00 1.003514998511492024e-04
2.603957235805908567e+03 1.002531408293062531e+00 1.003514998511492024e-04
2.603977667340470362e+03 1.002605847748197831e+00 1.003514998511492024e-04
2.603998098975025641e+03 1.002211734772562313e+00 1.003514998511492024e-04
2.604018530409586674e+03 1.002720283261996137e+00 1.003514998511492024e-04
2.604038962043909123e+03 1.002522948514716683e+00 1.003514998511492024e-04
2.604059393578354502e+03 1.002128715445325557e+00 1.003514998511492024e-04
2.604079825112567050e+03 1.002718297947496451e+00 1.003514998511492024e-04
2.604100256646772323e+03 1.001807516536204368e+00 1.003514998511492024e-04
2.604120688180984871e+03 7.324178048355060033e-01 1.003514998511492024e-04
2.604141119615080243e+03 1.002113027399960998e+00 1.003514998511492024e-04
2.604161551249053446e+03 1.001558220288129020e+00 1.003514998511492024e-04
2.604181982783033163e+03 1.002247271411403684e+00 1.003514998511492024e-04
2.604202414216895704e+03 1.002222536635322570e+00 1.003514998511492024e-04
2.604222845850752492e+03 1.001615588827060144e+00 1.003514998511492024e-04
2.604243277384499379e+03 1.001785201934691560e+00 1.003514998511492024e-04
2.604263708818245505e+03 1.001914118827446076e+00 1.003514998511492024e-04
2.604284140451869462e+03 1.002373551642667282e+00 1.003514998511492024e-04
2.604304571985383518e+03 1.001775355578955251e+00 1.003514998511492024e-04
2.604325003418896813e+03 1.002271133377879320e+00 1.003514998511492024e-04
2.604345435052287939e+03 1.001886407482011521e+00 1.003514998511492024e-04
2.604365866585685581e+03 1.001462998707497665e+00 1.003514998511492024e-04
2.604386298218967568e+03 1.002897674079400003e+00 1.003514998511492024e-04
2.604406729652240756e+03 1.002258688527610353e+00 1.003514998511492024e-04
2.604427161185405566e+03 1.001781125191344879e+00 1.003514998511492024e-04
2.604447592818571138e+03 1.002388817684861211e+00 1.003514998511492024e-04
2.604468024251611496e+03 1.002333625126276884e+00 1.003514998511492024e-04
2.604488455784659891e+03 1.002046895027325357e+00 1.003514998511492024e-04
2.604508887417592632e+03 1.002724126847060360e+00 1.003514998511492024e-04
2.604529318850400159e+03 1.002023455611332770e+00 1.003514998511492024e-04
2.604549750383215724e+03 1.001564516050224007e+00 1.003514998511492024e-04
2.604570182016032049e+03 1.002592175102277494e+00 1.003514998511492024e-04
2.604590613448723161e+03 1.002514390312873926e+00 1.003514998511492024e-04
2.604611044981305895e+03 1.002531651875147256e+00 1.003514998511492024e-04
2.604631476613889390e+03 1.002907574248900202e+00 1.003514998511492024e-04
2.604651908146348433e+03 1.001943461536722868e+00 1.003514998511492024e-04
2.604672339678814751e+03 1.002446719488536475e+00 1.003514998511492024e-04
2.604692771211281070e+03 1.002771069503081591e+00 1.003514998511492024e-04
2.604713202743623697e+03 1.002427297554911334e+00 1.003514998511492024e-04
2.604733634375857946e+03 1.002563053673767968e+00 1.003514998511492024e-04
2.604754065808090672e+03 1.002749523426459177e+00 1.003514998511492024e-04
2.604774497340200469e+03 1.002598315242429150e+00 1.003514998511492024e-04
2.604794928972318303e+03 1.002517854768003369e+00 1.003514998511492024e-04
2.604815360404434614e+03 1.002333594609711609e+00 1.003514998511492024e-04
2.604835791936427995e+03 1.010973103095534009e+00 1.003514998511492024e-04
2.604856223568312998e+03 1.002456481222415041e+00 1.003514998511492024e-04
2.604876655000196479e+03 1.002642259075954945e+00 1.003514998511492024e-04
2.604897086531957029e+03 1.001957819533170424e+00 1.003514998511492024e-04
2.604917518063724856e+03 1.001865996264152514e+00 1.003514998511492024e-04
2.604937949595492682e+03 1.002403024511883567e+00 1.003514998511492024e-04
2.604958381227137579e+03 1.002402327332325704e+00 1.003514998511492024e-04
2.604978812658671814e+03 1.002234110564450997e+00 1.003514998511492024e-04
2.604999244190323225e+03 1.002345414008141811e+00 1.003514998511492024e-04
2.605019675821735291e+03 1.002093827691404870e+00 1.003514998511492024e-04
2.605040107253153110e+03 1.002087443376387332e+00 1.003514998511492024e-04
2.605060538784571690e+03 1.001643431234874315e+00 1.003514998511492024e-04
2.605080970415867341e+03 1.002285138506681550e+00 1.003514998511492024e-04
2.605101401947169506e+03 1.002095862825668648e+00 1.003514998511492024e-04
2.605121833378354495e+03 1.003167354282652468e+00 1.003514998511492024e-04
2.605142265009533730e+03 1.001978245652754396e+00 1.003514998511492024e-04
2.605162696540603065e+03 1.002553729313713893e+00 1.003514998511492024e-04
2.605183127971671638e+03 1.002090526646379098e+00 1.003514998511492024e-04
2.605203559602734458e+03 1.002447881987514444e+00 1.003514998511492024e-04
2.605223991133687377e+03 1.002578357444789292e+00 1.003514998511492024e-04
2.605244422564523120e+03 1.002215502572406658e+00 1.003514998511492024e-04
2.605264854195353109e+03 1.002518437262442497e+00 1.003514998511492024e-04
2.605285285726189613e+03 1.002292306763538976e+00 1.003514998511492024e-04
2.605305717356903187e+03 1.002480521545540126e+00 1.003514998511492024e-04
2.605326148787622515e+03 1.002148465235375818e+00 1.003514998511492024e-04
2.605346580318342603e+03 1.002299515017142983e+00 1.003514998511492024e-04
2.605367011948823347e+03 1.001962165447955133e+00 1.003514998511492024e-04
2.605387443379426259e+03 1.001915727938239353e+00 1.003514998511492024e-04
2.605407874909913517e+03 1.002188218810981413e+00 1.003514998511492024e-04
2.605428306540394260e+03 1.002485912902625342e+00 1.003514998511492024e-04
2.605448737970764341e+03 1.002431874161958669e+00 1.003514998511492024e-04
2.605469169501135184e+03 1.003006150722314915e+00 1.003514998511492024e-04
2.605489601131383097e+03 1.003433693265921134e+00 1.003514998511492024e-04
2.605510032561636763e+03 1.002579716889026029e+00 1.003514998511492024e-04
2.605530464091891190e+03 1.002729003379226436e+00 1.003514998511492024e-04
2.605550895622029202e+03 1.002788984039717946e+00 1.003514998511492024e-04
2.605571327252160700e+03 1.002085478621836945e+00 1.003514998511492024e-04
2.605591758782182296e+03 1.003108262105030013e+00 1.003514998511492024e-04
2.605612190312196617e+03 1.001809099127464409e+00 1.003514998511492024e-04
2.605632621742217452e+03 1.002663142397104190e+00 1.003514998511492024e-04
2.605653053372123395e+03 1.002513785031987181e+00 1.003514998511492024e-04
2.605673484902021301e+03 1.002627710369266900e+00 1.003514998511492024e-04
2.605693916331809305e+03 1.002023268363709585e+00 1.003514998511492024e-04
2.605714347961598833e+03 1.002055301018780042e+00 1.003514998511492024e-04
2.605734779491380323e+03 1.002174297328013219e+00 1.003514998511492024e-04
2.605755210921051912e+03 1.002569582117566194e+00 1.003514998511492024e-04
2.605775642550725024e+03 1.002127726902792393e+00 1.003514998511492024e-04
2.605796074080273684e+03 1.002388498404739980e+00 1.003514998511492024e-04
2.605816505509945273e+03 1.002459408081258330e+00 1.003514998511492024e-04
2.605836937139385554e+03 1.002532686009511620e+00 1.003514998511492024e-04
2.605857368668934214e+03 1.002484796864105521e+00 1.003514998511492024e-04
2.605877800298258080e+03 1.002825704266253393e+00 1.003514998511492024e-04
2.605898231727696839e+03 1.002101613116887169e+00 1.003514998511492024e-04
2.605918663257012668e+03 1.002625075067929750e+00 1.003514998511492024e-04
2.605939094886336534e+03 1.002669695726111421e+00 1.003514998511492024e-04
2.605959526315658877e+03 1.002541017033721005e+00 1.003514998511492024e-04
2.605979957844858291e+03 1.002628637671711065e+00 1.003514998511492024e-04
2.606000389474065742e+03 1.002728034256250567e+00 1.003514998511492024e-04
2.606020820903155254e+03 1.002501918857648500e+00 1.003514998511492024e-04
2.606041252432238252e+03 1.002841854747231753e+00 1.003514998511492024e-04
2.606061684061329288e+03 1.002799845469022344e+00 1.003514998511492024e-04
2.606082115590295871e+03 2.463269253675143822e-01 1.003514998511492024e-04
2.606102547019268968e+03 1.002465789672121854e+00 1.003514998511492024e-04
2.606122978648243588e+03 1.002737308249479264e+00 1.003514998511492024e-04
2.606143410177101032e+03 1.002899444514595118e+00 1.003514998511492024e-04
2.606163841705951199e+03 1.002530458369532251e+00 1.003514998511492024e-04
2.606184273234808643e+03 1.002699799669257485e+00 1.003514998511492024e-04
2.606204704763542395e+03 1.002263110088666975e+00 1.003514998511492024e-04
2.606225136292283423e+03 1.002875421638270703e+00 1.003514998511492024e-04
2.606245567821024451e+03 1.002244833728993534e+00 1.003514998511492024e-04
2.606265999349649064e+03 1.002900521358449204e+00 1.003514998511492024e-04
2.606286430878266401e+03 1.002841798294328735e+00 1.003514998511492024e-04
2.606306862406891014e+03 1.002792910130096082e+00 1.003514998511492024e-04
2.606327293935508351e+03 1.002550971333100671e+00 1.003514998511492024e-04
2.606347725464016548e+03 1.002519356057508748e+00 1.003514998511492024e-04
2.606368156992408331e+03 1.003238202628030873e+00 1.003514998511492024e-04
2.606388588420915767e+03 1.002682435138634531e+00 1.003514998511492024e-04
2.606409020049301034e+03 1.002770223263719895e+00 1.003514998511492024e-04
2.606429451577692816e+03 1.002389209087193311e+00 1.003514998511492024e-04
2.606449883205961669e+03 1.002326157874488644e+00 1.003514998511492024e-04
2.606470314634352690e+03 1.002950445119596745e+00 1.003514998511492024e-04
2.606490746162511641e+03 1.002622923018651413e+00 1.003514998511492024e-04
2.606511177790780494e+03 1.002573288298644894e+00 1.003514998511492024e-04
2.606531609218938684e+03 1.002616623394784856e+00 1.003514998511492024e-04
2.606552040747097635e+03 1.002890369361393086e+00 1.003514998511492024e-04
2.606572472375250072e+03 1.002032530739052074e+00 1.003514998511492024e-04
2.606592903803408262e+03 1.002673990081203392e+00 1.003514998511492024e-04
2.606613335331450799e+03 1.003019384479806986e+00 1.003514998511492024e-04
2.606633766959486820e+03 1.002473226247990290e+00 1.003514998511492024e-04
2.606654198487412941e+03 1.003051191991400470e+00 1.003514998511492024e-04
2.606674629915454716e+03 1.002911387229110218e+00 1.003514998511492024e-04
2.606695061543374322e+03 1.002444753842229197e+00 1.003514998511492024e-04
2.606715493071184028e+03 1.002979594443479394e+00 1.003514998511492024e-04
2.606735924599110149e+03 1.002740450447296761e+00 1.003514998511492024e-04
2.606756356126912578e+03 1.003601658404044361e+00 1.003514998511492024e-04
2.606776787654722284e+03 1.002539043442977729e+00 1.003514998511492024e-04
2.606797219282532751e+03 1.002357898446200934e+00 1.003514998511492024e-04
2.606817650710218004e+03 1.003060325688169829e+00 1.003514998511492024e-04
2.606838082237911294e+03 1.002425555971063087e+00 1.003514998511492024e-04
2.606858513865605346e+03 1.002245098108210053e+00 1.003514998511492024e-04
2.606878945293290599e+03 1.002274292398517286e+00 1.003514998511492024e-04
2.606899376820867474e+03 1.003027540477573032e+00 1.003514998511492024e-04
2.606919808448445110e+03 1.002948728814788693e+00 1.003514998511492024e-04
2.606940239876013948e+03 1.003155022122539375e+00 1.003514998511492024e-04
2.606960671403590823e+03 1.003562428025297715e+00 1.003514998511492024e-04
2.606981103031052044e+03 1.002763006657471090e+00 1.003514998511492024e-04
